Date;Close;High;Low;Open;Volume
2011-06-23;94.46258544921875;94.80945724198682;93.1433399644759;93.29118636297382;5513989
2011-06-24;93.86553955078125;94.36025790166103;93.58122783969392;94.30908796527878;4605120
2011-06-27;95.3155517578125;95.66810507911951;93.94512721658268;94.24651061574967;4651248
2011-06-28;96.67462158203125;97.06698186969481;95.53733854609531;95.71930129059271;5073100
2011-06-29;96.97600555419922;97.15797739260198;96.56659160754842;97.0158124610937;3992687
2011-06-30;97.55033111572266;98.06210305234445;97.09541970231388;97.30012666178229;5340039
2011-07-01;99.25056457519531;99.31311568832908;97.51621425407187;97.58444688154424;5420058
2011-07-05;99.75665283203125;99.75665283203125;98.67054879904646;98.67054879904646;4797479
2011-07-06;101.05315399169922;101.08727030455493;99.5633175713206;99.62017809274678;6156651
2011-07-07;100.35370635986328;100.80292706871663;100.14899037657379;100.52429696200502;6177258
2011-07-08;100.35940551757812;100.35940551757812;99.5178244606555;99.79076402652989;4602295
2011-07-11;99.50647735595703;100.16610497877986;99.29039823483309;99.45530740951479;4985759
2011-07-12;98.97193908691406;99.72254340416964;98.88095317007324;99.4723389397838;5268493
2011-07-13;99.12545776367188;100.26274077614939;98.94349502292778;99.45527600890308;4262241
2011-07-14;99.07426452636719;100.13762417180973;98.85249491534333;99.17094101077997;4825303
2011-07-15;99.81916809082031;100.04662824756791;98.98326880518431;99.55759163333;5593067
2011-07-18;99.67137145996094;100.34237108896932;98.70467892513243;99.35861585730404;9288166
2011-07-19;105.31797790527344;105.31797790527344;101.5877000369358;101.63887905466913;13854898
2011-07-20;104.4308853149414;104.86874312746284;104.06126920900212;104.5389339273713;6172551
2011-07-21;105.14171600341797;105.48289738715572;104.0044326230868;104.39679302956601;5186486
2011-07-22;105.30089569091797;105.55678163420069;104.77774262492157;104.99383074379857;4723841
2011-07-25;104.45928955078125;105.17577734278804;104.22045726147924;104.56732905569675;5216402
2011-07-26;104.0214614868164;104.65833561620724;103.86223387856762;104.02714300088182;4556585
2011-07-27;103.12300109863281;104.01007966303642;102.88417783954014;103.49830775706556;6073913
2011-07-28;103.37886047363281;104.21475974396947;102.85570756822739;102.95806554448016;4684825
2011-07-29;103.40735626220703;104.30581630546993;102.20184023389784;102.50322377892715;6972218
2011-08-01;102.78182983398438;104.45363818989162;101.50239086860053;103.83381762209429;6111464
2011-08-02;101.24649047851562;103.65753091631545;101.13845094810728;102.32691301030336;6035838
2011-08-03;101.69001007080078;101.91747026790142;99.74526259677889;101.0303918358283;7031212
2011-08-04;97.51052856445312;101.1725733203861;97.33993791129726;100.36510847520779;11529326
2011-08-05;98.36346435546875;99.06858006396702;94.69004848592884;97.86306463622132;12417903
2011-08-08;94.93104553222656;98.58047715961239;94.80539857237592;96.42165382855109;16531925
2011-08-09;97.43824005126953;97.68953396590852;92.52092641763603;95.63922064495958;13093410
2011-08-10;92.82938385009766;96.65016024520875;92.43531486765191;96.05048371336451;14637306
2011-08-11;95.22235107421875;96.3874299596755;93.05782056908795;93.72031140136944;9597678
2011-08-12;96.06185913085938;96.73578048347434;94.70831928710507;96.23319259598613;5425602
2011-08-15;98.79750061035156;99.3743244037709;97.31258953620802;97.84373595875466;7997088
2011-08-16;97.7980728149414;98.3406319237093;96.51876873537236;98.3406319237093;5842328
2011-08-17;97.93516540527344;98.79755758157954;97.02708671632944;97.98656728970381;5365666
2011-08-18;93.56612396240234;95.06815466565881;91.47012301624541;94.98820326834323;15776400
2011-08-19;89.9737548828125;93.62890201384252;89.73958883009475;92.61802004434998;14715756
2011-08-22;90.79618072509766;92.33820044942901;90.01946460784862;92.14972995405597;7582559
2011-08-23;93.84591674804688;94.00012231828488;91.11026964186574;91.7499169359924;7241772
2011-08-24;95.23948669433594;95.27945783082176;93.29197624731357;93.73744704322269;6722642
2011-08-25;94.56551361083984;96.2503074901364;94.14860166705729;95.67348374125561;7062174
2011-08-26;96.5987319946289;96.70724199640522;93.25198601242327;94.14864287942011;6734357
2011-08-29;98.58625030517578;98.64335844974866;97.29552419899379;97.42117123248023;5536896
2011-08-30;98.52334594726562;99.09446338608097;97.592424704305;98.2663367190057;4683674
2011-08-31;98.18072509765625;99.21445061187819;97.49539107891563;98.96887198080121;6353613
2011-09-01;97.27839660644531;99.1916426929338;97.15846493352971;98.63765261757878;5715239
2011-09-02;95.36509704589844;96.47878282942769;94.80541014250745;95.77059658820052;5208139
2011-09-06;94.29713439941406;94.54841928342557;92.63518301160863;93.12634026921042;6026215
2011-09-07;95.5535659790039;95.89052665880105;94.89678161226844;95.53643810156684;7109244
2011-09-08;94.37708282470703;96.85002426259705;94.29141607584128;95.37654342051322;6304451
2011-09-09;92.16118621826172;94.3428542573126;91.84136235068475;93.9887655000867;7054119
2011-09-12;92.76083374023438;92.77225536653843;90.6705393952342;91.40156905581306;5488571
2011-09-13;93.337646484375;93.6174990835389;92.25823456350619;93.457578103775;4941095
2011-09-14;95.51362609863281;96.89572502480067;92.51525298536366;93.66891025274391;7301812
2011-09-15;97.14129638671875;97.18127663651708;95.50790355467048;96.31317834438424;5715762
2011-09-16;98.79750061035156;98.79750061035156;96.9413640465272;97.84944221183116;11556313
2011-09-19;98.87748718261719;99.30011467763228;96.7643588229652;96.80432995499957;4974358
2011-09-20;99.78557586669922;101.3333020112371;98.63191863562322;99.12879130578798;6495242
2011-09-21;98.8146743774414;101.4703712618773;98.5862327244614;99.9454883617371;7367083
2011-09-22;96.30177307128906;97.0727831129986;95.09100755339409;96.13614578852702;8572598
2011-09-23;96.71292877197266;96.82715411053337;94.66833076187707;95.3708015535811;5843584
2011-09-26;99.6656723022461;99.77418234520725;97.00997468578556;97.63820079892736;7056002
2011-09-27;101.49320983886719;102.58404352111326;100.76218017525264;100.98491556224245;7990185
2011-09-28;101.40184020996094;103.22941915195037;101.13341828448343;101.6417126237532;8087881
2011-09-29;102.32703399658203;103.32077920721511;100.24816145734823;102.62401448569783;7263738
2011-09-30;99.87125396728516;101.8130492458035;99.80271508322484;100.52232323101805;8166540
2011-10-03;98.96887969970703;101.61314583345863;98.82609569105072;99.57996863971667;9458560
2011-10-04;99.79698181152344;99.9854522973879;96.45023602771086;97.9694033087945;9623200
2011-10-05;101.00202941894531;101.25902962610832;98.62047046580435;99.69988227439534;6120878
2011-10-06;103.7662582397461;103.93759174864273;100.32242371848204;100.97920824620182;7511221
2011-10-07;104.16600799560547;104.92559608966408;103.737674327781;104.12603687125115;7157360
2011-10-10;106.58184051513672;106.58755588504071;104.45729076351495;104.51439888544255;6050901
2011-10-11;105.65664672851562;106.22776447694736;105.14835247933681;105.42248972781792;5575703
2011-10-12;106.29631042480469;107.37000712333106;106.02787941360496;106.27345805638994;5583757
2011-10-13;106.69602966308594;107.08439210665566;105.3710396452485;105.63947051576233;4601563
2011-10-14;108.81491088867188;108.81491088867188;107.21578318275621;107.47849877813101;5615137
2011-10-17;106.564697265625;108.6035799825604;106.17062849260788;108.34657979782156;9194654
2011-10-18;102.17286682128906;102.44700416290513;100.65940518530644;101.65886614232893;16452952
2011-10-19;101.3104248046875;102.69252322416916;101.09339573720759;102.61827811708261;7016882
2011-10-20;101.23046112060547;102.36699005227267;100.61365703749651;101.73304897752469;7859435
2011-10-21;103.73199462890625;103.7548469990807;102.08718001726362;102.2927875408595;8424693
2011-10-24;104.08607482910156;104.73714394110715;103.15515310515782;103.66344734140081;6161568
2011-10-25;103.00664520263672;104.49726277952733;102.80675311849383;103.74909630635501;5620263
2011-10-26;103.9261703491211;104.1032101138077;102.24708190433839;103.79480797403619;5635534
2011-10-27;106.15921783447266;106.7988652355562;104.61719833593048;105.6509236661545;7382459
2011-10-28;107.0558853149414;107.40998306837429;105.81656140877392;105.9821886594529;5240251
2011-10-31;105.44532775878906;106.74747506689448;105.44532775878906;105.99360222860673;4926660
2011-11-01;103.57205963134766;104.66289316804588;103.22367728555159;103.68628499504557;6151735
2011-11-02;105.03984069824219;105.79942893156863;104.5315464576716;105.08552720040747;4326884
2011-11-03;106.97020721435547;107.2443444410213;105.0969422424208;105.73088343965769;5181361
2011-11-04;106.44482421875;106.87887346780823;105.5081868310842;106.38200070142405;3386530
2011-11-07;106.98164367675781;107.21580069129766;105.51387808655198;106.35341776251488;3693217
2011-11-08;107.37152862548828;107.73277892257501;106.37379799016446;107.50341902960555;4529808
2011-11-09;104.49876403808594;106.21900494490686;103.87948024029198;105.6226562282064;5747561
2011-11-10;105.13523864746094;105.94948882192963;104.28658585628499;105.26712907293799;4060154
2011-11-11;107.44612121582031;107.70416379723473;106.16168326419685;106.2362268650346;3833904
2011-11-14;107.42890930175781;108.85670505824515;107.14220248118787;108.47251956605356;6316376
2011-11-15;108.231689453125;108.93125523586812;106.44838152428275;107.50918858768017;4796224
2011-11-16;107.01029968261719;108.89109511019532;106.82680990121277;107.69839780296687;4829173
2011-11-17;106.49998474121094;108.27757269185506;105.15819998595455;107.11927775692564;6109163
2011-11-18;106.21895599365234;107.21095728221796;105.8863791669307;107.06187017174999;4645181
2011-11-21;104.06297302246094;105.48503961167314;103.21432923735145;105.14672427568301;5381775
2011-11-22;103.96546173095703;104.92306058204709;103.38058072154679;104.48726670930877;4370816
2011-11-23;102.03881072998047;104.06869324024962;101.79224491601188;103.59849669006775;5021741
2011-11-25;101.52849578857422;102.96202998763138;101.5284957885742;102.07323603859548;2335509
2011-11-28;104.48155975341797;104.89441863946973;103.598504282724;104.76826655050391;4732313
2011-11-29;103.7533187866211;105.11230916350881;103.6959810890576;104.37260252857331;3830034
2011-11-30;107.8016357421875;108.00233144759711;105.62840391149952;105.8348288116552;8197293
2011-12-01;108.63306427001953;108.94270614335147;107.09632244295967;107.23394207022574;5082305
2011-12-02;108.75347900390625;109.7110780576706;108.63306526097504;108.90256617213223;5190461
2011-12-05;109.43010711669922;111.01845742633786;109.1663354053631;109.62506443930711;5961572
2011-12-06;110.63429260253906;110.9726079593707;109.13195313465005;109.32118129885096;4335565
2011-12-07;111.270751953125;111.7581543694626;109.68240178116679;110.0895222762915;5315458
2011-12-08;109.8544692993164;111.12744896061952;109.5620240681221;110.37053619850226;4569974
2011-12-09;111.56317138671875;111.74092276780948;110.3245951506384;110.61704019395904;5070903
2011-12-12;110.19847869873047;111.18475116142355;109.6480001937793;111.0356639956715;3970721
2011-12-13;109.6078872680664;111.4141394536314;109.31544207989482;110.9324661027686;5238786
2011-12-14;108.21452331542969;109.10904670613735;107.80166425385599;108.85674242094163;5290354
2011-12-15;107.50341033935547;109.63650018624283;107.1650951437076;109.2236505818584;4680327
2011-12-16;105.2613525390625;107.80730083686451;104.30949224309583;107.80730083686451;12394472
2011-12-19;104.87147521972656;105.90361786681189;104.50449564177337;105.80041000855017;5271735
2011-12-20;107.36580657958984;107.41741507576097;105.94374037067645;106.36806672578875;4958145
2011-12-21;104.05723571777344;105.22125966639777;102.66384266538519;105.06070495458982;9709495
2011-12-22;104.38407135009766;104.81986527492332;103.78771358006668;104.76825677497389;5284392
2011-12-23;105.93803405761719;105.99537175904338;104.298065972021;104.99763168975684;3192706
2011-12-27;106.05269622802734;106.5687720847401;105.73158683597171;106.06417291894786;2902859
2011-12-28;105.50225067138672;106.3107626791048;105.12953269449783;106.19033976590887;3004112
2011-12-29;106.75800323486328;106.78666750678003;105.51369744127155;105.54810005881149;3076914
2011-12-30;105.43915557861328;106.93002721696662;105.42194969352977;106.84401609568212;3693321
2012-01-03;106.82685089111328;108.20877685569687;106.65482858303682;107.0734168094942;5905716
2012-01-04;106.39104461669922;106.84404457466779;106.0470000398571;106.40825050636892;4546648
2012-01-05;105.88641357421875;106.09857677360024;104.99189062073994;105.97242469266355;4668403
2012-01-06;104.6707763671875;105.78320091121435;104.53889508737913;105.73159240761689;5122367
2012-01-09;104.12602996826172;104.51595374268126;103.36912664903113;104.47581278094897;5440455
2012-01-10;103.96546173095703;105.34738691750793;103.90238569989853;105.06641852611271;5398406
2012-01-11;104.54460906982422;104.82557744918479;103.50099000575699;103.63288040689591;4299897
2012-01-12;103.5296859741211;104.30953355783781;102.28538016923267;104.28086013359436;7197526
2012-01-13;102.73261260986328;102.99065505095992;101.69474110967957;102.9161114906573;5522043
2012-01-17;103.21431732177734;104.36113534138522;102.82439352082932;103.42074218576943;6279556
2012-01-18;103.82783508300781;104.13174768039113;102.9275831314853;103.11680205975044;4812228
2012-01-19;103.51250457763672;104.56758241255828;103.41501675117848;104.24073461436987;8961291
2012-01-20;108.09979248046875;108.35782585155854;105.93802854423186;106.52290967660878;13440786
2012-01-23;108.93700408935547;109.24664603982937;107.61241599092976;107.75003565248137;6016278
2012-01-24;110.05509185791016;110.26725499372773;108.0997534933417;108.16282951491252;5591602
2012-01-25;109.94043731689453;110.23288243335557;108.72480500046925;109.711068239197;4560246
2012-01-26;109.5103988647461;110.548270765892;109.2179537025439;109.97485713402692;4188916
2012-01-27;109.21219635009766;109.96336124163774;108.83946934862512;108.95415387584244;3514978
2012-01-30;110.3819580078125;110.51383926480972;107.92774940301608;108.5986415296074;4559514
2012-01-31;110.43929290771484;110.72599964148824;109.52183502046589;110.72026129686297;5048833
2012-02-01;110.45082092285156;111.70659472484802;110.33040714043554;110.7891363352397;5322885
2012-02-02;109.82577514648438;110.85791790220985;109.71109058427757;110.50813502111643;4087036
2012-02-03;111.03569030761719;111.31665882039722;110.40493887659804;110.62856967821955;4729698
2012-02-06;110.56548309326172;111.10448498304143;110.09528645032147;110.37051658974731;3807231
2012-02-07;110.8694076538086;111.32240764684488;110.0781014049874;110.35334074859556;3590918
2012-02-08;111.07086944580078;111.4335266153048;110.36857950045855;110.97301117886758;3978775
2012-02-09;111.17444610595703;111.94005749970994;110.84057412182662;111.11688513893601;4054714
2012-02-10;110.76570129394531;110.77146198247243;110.1094697500074;110.38578066988684;3547091
2012-02-13;110.88092041015625;111.49686437424302;110.37435611331968;111.27811422745093;2571905
2012-02-14;110.65061950683594;110.86936957740096;109.8504806456756;110.38582984604868;3554413
2012-02-15;110.66790771484375;111.35292472602922;110.0980218521221;110.70244430307099;4205861
2012-02-16;111.11112976074219;111.24352457412498;110.52397116678976;110.87510683492742;3687673
2012-02-17;111.34136962890625;111.59465622039127;110.69665014625654;111.50831018924008;3918839
2012-02-21;111.32415008544922;111.81344139345357;110.7887916172095;111.51986660865096;3445106
2012-02-22;111.60041809082031;112.10123063064795;110.95569854827164;111.11687843390881;3426487
2012-02-23;113.75335693359375;114.68589984136725;111.26081515492817;111.60043868408458;8402204
2012-02-24;113.83970642089844;114.30022179125253;113.17771385331963;114.19661203462417;3507447
2012-02-27;113.70734405517578;114.38660051565621;112.88417133227546;113.27560445562436;3931286
2012-02-28;113.96634674072266;114.5304810404871;113.64973841235857;113.83395190579154;3313100
2012-02-29;113.24681091308594;114.65138159684241;113.08562178421711;113.89729136992503;5352487
2012-03-01;113.70734405517578;114.24844494632475;113.361950537993;113.53465189043852;3724074
2012-03-02;114.44409942626953;114.4901481914673;113.43671377979896;113.45974735010041;3898860
2012-03-05;115.50909423828125;115.81418121660191;114.15056322092276;114.18509980923534;7257148
2012-03-06;113.55184936523438;114.92189206100375;113.29281126921231;114.63406889174492;5454576
2012-03-07;113.84545135498047;114.30596666159458;113.58065252705865;114.02965564008524;3500857
2012-03-08;115.01976013183594;115.12336986649325;114.35200701441475;114.69163966949519;3290507
2012-03-09;115.4860610961914;115.76237217915231;114.96798470641951;115.1176524440478;3324397
2012-03-12;115.7048110961914;116.0329316553809;115.26155938791884;115.66451381585637;3263206
2012-03-13;117.30506896972656;117.37414212390932;116.05591800277587;116.11923965462844;5089836
2012-03-14;117.84617614746094;118.09371126634868;117.22448097432388;117.30507551306945;4814006
2012-03-15;118.58300018310547;118.68661910589229;117.85769528670899;117.97281721457907;3787671
2012-03-16;118.58882141113281;119.45804294264684;118.58882141113283;119.17598029382086;10080302
2012-03-19;118.42184448242188;118.8881205424893;117.7195638281682;118.41609297870558;3936307
2012-03-20;117.57565307617188;118.00739257090612;117.25904472588049;117.85772483944221;3865075
2012-03-21;117.82888793945312;118.45058298325681;117.60438644098502;117.61589863159605;3483075
2012-03-22;118.2894287109375;118.57725191386841;117.40868621864139;117.43171979254721;3459959
2012-03-23;118.28363800048828;118.55994894019135;117.7540496891421;118.51966086841513;3175865
2012-03-26;119.60195922851562;119.68830531236358;118.76727429284642;118.84210817802854;3575437
2012-03-27;119.26231384277344;120.11427158060228;119.15869487798143;119.99914041835643;2828907
2012-03-28;119.32565307617188;120.1315529550308;118.73849416882153;119.41199916363145;3415922
2012-03-29;119.88973236083984;120.02212718390427;118.5945324578409;118.63482054244447;3560270
2012-03-30;120.10846710205078;120.3790266128512;119.74005854241769;120.16027656555947;3363099
2012-04-02;120.58049011230469;120.7071242237819;119.78609374136559;120.28690624825894;3543743
2012-04-03;120.5977783203125;121.282795225392;120.0451562434499;120.48840788068071;4279709
2012-04-04;118.61181640625;119.14716566839108;118.11676442329734;118.70967466448892;4606584
2012-04-05;118.27790069580078;118.39878330104195;117.69649367731134;118.09369644312312;3984214
2012-04-09;117.97283935546875;118.68088987712574;117.06908151970268;117.66199171647281;3479937
2012-04-10;116.47042083740234;118.43336509428944;116.37831408204522;117.97284969291638;4323013
2012-04-11;116.61432647705078;117.61595182714132;116.54525330214406;117.42598681458861;3521045
2012-04-12;118.19159698486328;118.32975252076513;116.64886169857715;116.74096845174705;3064362
2012-04-13;116.74092864990234;117.8058752952889;116.74092864990236;117.61591034972759;3940282
2012-04-16;116.69486236572266;118.56570809184957;116.69486236572266;117.8576670603542;4002624
2012-04-17;119.417724609375;119.52709506284718;117.5180928705477;117.75985816899082;6344513
2012-04-18;115.2039794921875;117.47201957452016;115.12914563572625;116.52796451999508;10620561
2012-04-19;114.84712982177734;115.85450694837738;113.70158793258373;115.14646536940995;6027993
2012-04-20;114.89891815185547;115.19825366830047;114.60534332813029;115.03132220733396;4977077
2012-04-23;114.33479309082031;114.61109502455524;113.2813580887837;113.91456571592693;3785265
2012-04-24;115.129150390625;116.55675441332589;114.47867004410351;114.58804048782436;5885110
2012-04-25;117.18417358398438;117.2532559237575;116.16528487088162;116.29192817071306;4187556
2012-04-26;118.34127807617188;118.70393525039185;117.08636591570348;117.08636591570348;3454624
2012-04-27;119.0492935180664;119.83216868032864;118.53121720394886;118.85357702442712;3657757
2012-04-30;119.20472717285156;119.71129131480362;118.76723620074071;118.9917377842829;2900767
2012-05-01;119.7342758178711;120.26962486276982;118.99169814477696;119.26224841808533;2840831
2012-05-02;119.7688217163086;119.88970431725265;119.10682019272254;119.14136595388007;2468874
2012-05-03;119.29684448242188;120.26393333424043;118.89965072081509;119.88976396639245;2956624
2012-05-04;118.00166320800781;119.22202977506711;117.66203037619842;118.8536210402867;4208686
2012-05-07;117.28783416748047;117.87499291948203;116.7985336761948;117.40871682039932;3528576
2012-05-08;116.46699523925781;117.3803240545447;115.44961338609141;117.02193247302056;4060049
2012-05-09;116.32244873046875;117.34561516769986;115.06806465104886;115.60565650991542;3914655
2012-05-10;115.95832824707031;117.49018161570328;115.62305743004747;116.18955522679529;4006703
2012-05-11;116.2877426147461;116.83689477704614;115.58251096571648;115.58829578797689;2501509
2012-05-14;115.28771209716797;116.02184021482667;114.77901676104592;115.56518060301775;3168543
2012-05-15;115.05654907226562;116.46122839573424;114.89469389179409;115.28777603076631;3124820
2012-05-16;115.45533752441406;116.39179599554276;114.55935435686014;115.27614642661838;5231046
2012-05-17;114.39176177978516;116.06813385099116;114.247251877303;115.42070402357112;5885110
2012-05-18;113.22985076904297;114.90621332850095;112.81364792792535;114.90621332850095;6001007
2012-05-21;114.31659698486328;114.41486517975822;112.50727571021672;113.28765489797355;4007958
2012-05-22;113.7732162475586;114.60562191519334;113.3339017979776;114.47844805823298;3731187
2012-05-23;113.3686294555664;113.58251117049282;111.68069658757459;113.02757383163537;4288600
2012-05-24;113.35125732421875;113.46108595551561;112.14311470136667;113.2934552093771;3733488
2012-05-25;112.3165512084961;113.2992426204332;112.14312639349875;112.78477145301916;3035387
2012-05-29;113.56512451171875;114.50157400995252;112.84833224807794;112.84833224807794;3784951
2012-05-30;112.4494857788086;112.99286254765494;112.01016203991468;112.60556532373725;3768215
2012-05-31;111.50726318359375;112.68072462857307;110.9870164310739;112.2009347464831;9714725
2012-06-01;109.29903411865234;110.82510163669359;109.02156561970085;109.90021279098326;5445894
2012-06-04;108.98690795898438;109.47247332417591;108.0967001763696;108.87129452169287;4837227
2012-06-05;109.36841583251953;109.74415253699914;108.42039683692973;108.62850284322174;3720099
2012-06-06;112.1373291015625;112.14310469943379;109.84244234099772;110.28176605319786;3808800
2012-06-07;112.39744567871094;113.20094569912668;112.10841669526224;112.88301104947486;3871351
2012-06-08;112.80208587646484;112.80208587646484;111.39162225076113;111.97546502986418;2593243
2012-06-11;111.28177642822266;113.70383648837907;111.2008534936362;113.6460343922459;3423872
2012-06-12;112.4610366821289;112.53040843829027;111.06791822311276;111.06791822311276;3162790
2012-06-13;111.62288665771484;112.83102948262429;111.18933843220896;112.35123955751133;3397094
2012-06-14;112.77894592285156;113.20092428385557;111.4147242123875;111.56501888630041;3749910
2012-06-15;115.09119415283203;115.18947157631558;112.9523869772283;113.34546899257906;6682894
2012-06-18;114.62298583984375;115.40336512715535;113.9755560285517;114.20678293819788;3534329
2012-06-19;114.99295043945312;115.60568982318367;114.91780306950318;114.93514831879794;3449290
2012-06-20;114.90620422363281;115.46114130115122;114.16629119567271;114.85996254257073;3533597
2012-06-21;111.79051208496094;115.29353257607077;111.67489862481771;115.07387530537493;4515164
2012-06-22;111.9697036743164;112.651814788105;111.692235059426;112.06797188663262;9228858
2012-06-25;111.48411560058594;111.79048982503028;110.80200462514041;111.26444914743463;3359334
2012-06-26;110.95811462402344;111.95815129347392;110.26444303696701;111.87722832359864;3593951
2012-06-27;111.5650405883789;111.96968301260863;110.35112254188394;111.06791479371556;2889784
2012-06-28;110.64017486572266;111.03325695156634;109.19502963591097;110.54190665081076;4149796
2012-06-29;113.05644989013672;113.18939936406687;111.22400756774331;112.46104660418194;5501542
2012-07-02;113.20095825195312;113.99289793894444;112.63446064347936;113.50733251433628;2957042
2012-07-03;113.2587661743164;113.49576866820912;112.66913851238493;112.98707318770192;1517118
2012-07-05;112.8888168334961;113.79058521500266;111.92923710884934;112.65181431473057;2813949
2012-07-06;110.64596557617188;112.108446906292;109.6806101720238;112.09688648193428;5180733
2012-07-09;109.64014434814453;110.40896331393931;108.70369461564479;110.27022899510268;4171553
2012-07-10;107.6689453125;110.48986358093376;107.2874329337408;110.00429817787898;4906054
2012-07-11;107.08512878417969;108.30482269730473;106.07930732546166;107.64584163281138;5707081
2012-07-12;105.83651733398438;106.58799099677856;105.11972494188929;106.50706803181394;5158140
2012-07-13;107.52445220947266;107.70942821672253;105.80183834655611;106.05040129789127;4113918
2012-07-16;106.81920623779297;107.5764554164528;106.69780796432927;107.27586598421027;3289042
2012-07-17;106.16022491455078;107.68630227419932;105.90010155170681;107.36258274408276;5395896
2012-07-18;108.81929016113281;109.0158358123887;106.10242457589726;106.44925573216685;8388397
2012-07-19;112.91768646240234;113.79054889372627;111.5476890792564;111.79625194207097;10873588
2012-07-20;111.24711608886719;112.663355359261;111.0852609630674;112.19512600086512;5010026
2012-07-23;110.3106689453125;110.58235269329369;108.79037662377412;109.70370529100344;4084107
2012-07-24;110.02739715576172;110.59389462650758;108.99845521788673;110.36266777984657;3762567
2012-07-25;110.45518493652344;111.43210058992278;109.43780319202706;110.01007638684598;4010155
2012-07-26;112.11420440673828;112.69226238852488;111.31647996329947;111.84829625892534;3433913
2012-07-27;113.52467346191406;114.11429194102554;112.11421881697427;112.77898465885293;4369456
2012-07-30;113.69227600097656;114.36281722048932;113.25295239205035;113.4841700026369;2915202
2012-07-31;113.28768157958984;114.21257086562429;113.22987945903634;113.58827105886085;3668322
2012-08-01;112.8252182006836;114.3686314382233;112.55931003790171;113.85416035904339;2677028
2012-08-02;112.40323638916016;113.64606016045876;111.57661548296817;112.23559643307435;2941980
2012-08-03;114.75592041015625;115.0044833087129;113.39170765378927;113.57668362176233;3428893
2012-08-06;114.89466094970703;115.57677197813457;114.75592665962338;114.89466094970703;2445339
2012-08-07;115.57099151611328;116.12014387308217;114.9177861311056;115.2819625030462;3357032
2012-08-08;115.5419692993164;115.92511060974807;115.0369113880127;115.10076981734923;2163442
2012-08-09;115.18782806396484;115.79157364468189;114.8801457512136;115.30393512154565;2259465
2012-08-10;115.69292449951172;115.73936363180803;114.5028429769116;114.86857430771774;2720123
2012-08-13;115.53034210205078;116.09344883441472;114.82209922831473;115.4548739029014;2529542
